source_file,source_path,標案案號,標案名稱,機關代碼,機關名稱,單位名稱,機關地址,聯絡人,聯絡電話,傳真號碼,電子郵件信箱,預算金額,預算_hidden,公告日,截止投標,開標時間,開標地點,案件狀態,決標廠商,決標日期,決標金額
detail_378.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_378.html,TNCLY1140110,臺南市114年度無人機空拍輔助地政業務(開口契約)勞務採購案,3.95.16,臺南市政府地政局,測量科,"708
				
				
				臺南市
				安平區
				永華路2段6號9樓",黃先生,"(06)
				
				
					2991111
				
				
					#1474","(06)
				
				
					2983154",ming12383@mail.tainan.gov.tw,"2,699,640元",2699640,114/02/06,114/02/10 17:00,114/02/11 15:00,708臺南市安平區建平路321號3樓小會議室,招標中,,,
detail_379.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_379.html,N1P13A057,紅外線熱顯像無人機組 一批,3.13.50,台灣中油股份有限公司,採購處南部採購中心採購一組,"811
				
				
				高雄市
				楠梓區
				左楠路2號",謝睿豪,"(07)
				
				
					5824141
				
				
					#3405","(07)
				
				
					5824525",709352@cpc.com.tw,"1,264,675元",1264675,114/02/05,114/02/11 17:00,114/02/12 14:00,南部採購中心開標室(地址:高雄市楠梓區左楠路2號),招標中,,,
detail_38.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_38.html,AC114126,傳輸次數,3.92.39,國立虎尾科技大學,國立虎尾科技大學,"632
				
				
				雲林縣
				虎尾鎮
				文化路64號",康宜君（總務處事務組）,"(05)
				
				
					6315225","(05)
				
				
					6334929",chengd1149@nfu.edu.tw,"400,000元",400000,114/10/29,114/11/06 10:30,114/11/06 11:45,本校行政大樓四樓事務組開標室,招標中,,,
detail_380.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_380.html,N1P13A057,紅外線熱顯像無人機組 一批,3.13.50,台灣中油股份有限公司,採購處南部採購中心採購一組,"811
				
				
				高雄市
				楠梓區
				左楠路2號",謝睿豪,"(07)
				
				
					5824141
				
				
					#3405","(07)
				
				
					5824525",709352@cpc.com.tw,"1,264,675元",1264675,114/02/05,114/02/11 17:00,114/02/12 14:00,南部採購中心開標室(地址:高雄市楠梓區左楠路2號),招標中,,,
detail_381.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_381.html,114720130033,2025臺灣國際熱氣球嘉年華無人機展演專業服務委託案,3.76.54,臺東縣政府,臺東縣政府,"950
				
				
				臺東縣
				臺東市
				中山路276號",觀光遊憩科，承辦人：張均鈺小姐,"(089)
				
				
					324902","(089)
				
				
					360508",e12026@taitung.gov.tw,"7,000,000元",7000000,114/01/16,114/02/03 17:00,114/02/04 09:40,本府發包中心開標室,招標中,,,
detail_382.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_382.html,114720130033,2025臺灣國際熱氣球嘉年華無人機展演專業服務委託案,3.76.54,臺東縣政府,臺東縣政府,"950
				
				
				臺東縣
				臺東市
				中山路276號",觀光遊憩科，承辦人：張均鈺小姐,"(089)
				
				
					324902","(089)
				
				
					360508",e12026@taitung.gov.tw,"7,000,000元",7000000,114/01/16,114/02/03 17:00,114/02/04 09:40,本府發包中心開標室,招標中,,,
detail_383.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_383.html,114-VNU-A016,整體獎勵補助企業應用級無人機一批,3.10.90.92,萬能學校財團法人萬能科技大學,總務處,"320
				
				
				桃園市
				中壢區
				萬能路一號",採購組 廖元鴻 方紅凌,"(03)
				
				
					4515811
				
				
					#23099","(03)
				
				
					4531054",author@vnu.edu.tw,"4,200,000元",4200000,114/01/16,114/01/22 17:00,114/01/23 09:30,320桃園市中壢區萬能路一號,招標中,,,
detail_384.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_384.html,114-VNU-A016,整體獎勵補助企業應用級無人機一批,3.10.90.92,萬能學校財團法人萬能科技大學,總務處,"320
				
				
				桃園市
				中壢區
				萬能路一號",採購組 廖元鴻 方紅凌,"(03)
				
				
					4515811
				
				
					#23099","(03)
				
				
					4531054",author@vnu.edu.tw,"4,200,000元",4200000,114/01/16,114/01/22 17:00,114/01/23 09:30,320桃園市中壢區萬能路一號,招標中,,,
detail_385.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_385.html,114B04,114年「遙控無人機責任保險」採購案,3.76.53.19,屏東縣政府消防局,行政科,"900
				
				
				屏東縣
				屏東市
				忠孝路226號",劉順豐,"(08)
				
				
					7662911
				
				
					#6010","(08)
				
				
					7651105",gpspbe3h@ptfire.gov.tw,"289,000元",289000,114/01/16,114/01/21 17:00,114/01/22 09:00,900屏東縣屏東市忠孝路226號屏東縣政府消防局備援中心3樓開標室,招標中,,,
detail_386.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_386.html,114B04,114年「遙控無人機責任保險」採購案,3.76.53.19,屏東縣政府消防局,行政科,"900
				
				
				屏東縣
				屏東市
				忠孝路226號",劉順豐,"(08)
				
				
					7662911
				
				
					#6010","(08)
				
				
					7651105",gpspbe3h@ptfire.gov.tw,"289,000元",289000,114/01/16,114/01/21 17:00,114/01/22 09:00,900屏東縣屏東市忠孝路226號屏東縣政府消防局備援中心3樓開標室,招標中,,,
detail_387.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_387.html,TNCLY1140110,臺南市114年度無人機空拍輔助地政業務(開口契約)勞務採購案,3.95.16,臺南市政府地政局,測量科,"708
				
				
				臺南市
				安平區
				永華路2段6號9樓",黃先生,"(06)
				
				
					2991111
				
				
					#1474","(06)
				
				
					2983154",ming12383@mail.tainan.gov.tw,"2,699,640元",2699640,114/01/13,114/02/04 17:00,114/02/05 10:30,708臺南市安平區永華路2段6號6樓北側B會議室,招標中,,,
detail_388.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_388.html,TNCLY1140110,臺南市114年度無人機空拍輔助地政業務(開口契約)勞務採購案,3.95.16,臺南市政府地政局,測量科,"708
				
				
				臺南市
				安平區
				永華路2段6號9樓",黃先生,"(06)
				
				
					2991111
				
				
					#1474","(06)
				
				
					2983154",ming12383@mail.tainan.gov.tw,"2,699,640元",2699640,114/01/13,114/02/04 17:00,114/02/05 10:30,708臺南市安平區永華路2段6號6樓北側B會議室,招標中,,,
detail_389.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_389.html,HC13113P109,六旋翼無人機及模組化開放架構整合控制系統,3.5.95,國防大學,國防大學,"334
				
				
				桃園市
				八德區
				興豐路1000號",林小姐,"(03)
				
				
					3731840","(03)
				
				
					3732464",ndue113002@ndu.edu.tw,"2,000,000元",2000000,114/01/09,114/01/15 17:00,114/01/16 09:00,334桃園市八德區興豐路1000號,招標中,,,
detail_39.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_39.html,MCGB114A11118,海巡署中部分署114年多旋翼型無人機採購案,A.47.1.2,海洋委員會海巡署中部分署,海洋委員會海巡署中部分署,"436
				
				
				臺中市
				清水區
				八德路三段300號",於陽,"(04)
				
				
					26582545
				
				
					#562417","(04)
				
				
					26582736",midzue300160@cga.gov.tw,"1,019,400元",1019400,114/10/29,114/10/31 17:00,114/11/03 10:00,本分署第二會議室,招標中,,,
detail_390.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_390.html,HC13113P109,六旋翼無人機及模組化開放架構整合控制系統,3.5.95,國防大學,國防大學,"334
				
				
				桃園市
				八德區
				興豐路1000號",林小姐,"(03)
				
				
					3731840","(03)
				
				
					3732464",ndue113002@ndu.edu.tw,"2,000,000元",2000000,114/01/09,114/01/15 17:00,114/01/16 09:00,334桃園市八德區興豐路1000號,招標中,,,
detail_391.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_391.html,CGIB114037,傳輸次數,A.47.1.8,海洋委員會海巡署偵防分署,海洋委員會海巡署偵防分署,"106
				
				
				臺北市
				大安區
				臥龍街240之2號",蔡宜恬,"(02)
				
				
					22390026
				
				
					#363624","(02)
				
				
					22301302",set44@cga.gov.tw,"305,000元",305000,114/01/09,114/01/21 17:00,114/01/22 14:30,海洋委員會海巡署偵防分署開標室(臺北市大安區臥龍街240之2號),招標中,,,
detail_392.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_392.html,CGIB114037,傳輸次數,A.47.1.8,海洋委員會海巡署偵防分署,海洋委員會海巡署偵防分署,"106
				
				
				臺北市
				大安區
				臥龍街240之2號",蔡宜恬,"(02)
				
				
					22390026
				
				
					#363624","(02)
				
				
					22301302",set44@cga.gov.tw,"305,000元",305000,114/01/09,114/01/21 17:00,114/01/22 14:30,海洋委員會海巡署偵防分署開標室(臺北市大安區臥龍街240之2號),招標中,,,
detail_393.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_393.html,114-VNU-A015,整體獎勵補助無人機設計組裝教學設備一批,3.10.90.92,萬能學校財團法人萬能科技大學,總務處,"320
				
				
				桃園市
				中壢區
				萬能路一號",採購組 廖元鴻 方紅凌,"(03)
				
				
					4515811
				
				
					#23099","(03)
				
				
					4531054",author@vnu.edu.tw,"5,280,000元",5280000,114/01/08,114/01/14 17:00,114/01/15 10:15,320桃園市中壢區萬能路一號,招標中,,,
detail_394.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_394.html,114-VNU-A015,整體獎勵補助無人機設計組裝教學設備一批,3.10.90.92,萬能學校財團法人萬能科技大學,總務處,"320
				
				
				桃園市
				中壢區
				萬能路一號",採購組 廖元鴻 方紅凌,"(03)
				
				
					4515811
				
				
					#23099","(03)
				
				
					4531054",author@vnu.edu.tw,"5,280,000元",5280000,114/01/08,114/01/14 17:00,114/01/15 10:15,320桃園市中壢區萬能路一號,招標中,,,
detail_395.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_395.html,114-VNU-A016,整體獎勵補助企業應用級無人機一批,3.10.90.92,萬能學校財團法人萬能科技大學,總務處,"320
				
				
				桃園市
				中壢區
				萬能路一號",採購組 廖元鴻 方紅凌,"(03)
				
				
					4515811
				
				
					#23099","(03)
				
				
					4531054",author@vnu.edu.tw,"4,200,000元",4200000,114/01/08,114/01/14 17:00,114/01/15 11:00,320桃園市中壢區萬能路一號,招標中,,,
detail_396.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_396.html,114-VNU-A016,整體獎勵補助企業應用級無人機一批,3.10.90.92,萬能學校財團法人萬能科技大學,總務處,"320
				
				
				桃園市
				中壢區
				萬能路一號",採購組 廖元鴻 方紅凌,"(03)
				
				
					4515811
				
				
					#23099","(03)
				
				
					4531054",author@vnu.edu.tw,"4,200,000元",4200000,114/01/08,114/01/14 17:00,114/01/15 11:00,320桃園市中壢區萬能路一號,招標中,,,
detail_397.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_397.html,1131512,114年度無人機空拍輔助救災及工程技術服務,3.97.11,高雄市政府工務局,工程企劃處,"802
				
				
				高雄市
				苓雅區
				四維三路2號5樓",温郁菁,"(07)
				
				
					3368333
				
				
					#2254","(07)
				
				
					3315313",shelley@kcg.gov.tw,"1,470,000元",1470000,114/01/06,114/01/13 17:00,114/01/14 10:30,802高雄市苓雅區四維三路2號5樓本局工程企劃處研討室,招標中,,,
detail_398.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_398.html,1131512,114年度無人機空拍輔助救災及工程技術服務,3.97.11,高雄市政府工務局,工程企劃處,"802
				
				
				高雄市
				苓雅區
				四維三路2號5樓",温郁菁,"(07)
				
				
					3368333
				
				
					#2254","(07)
				
				
					3315313",shelley@kcg.gov.tw,"1,470,000元",1470000,114/01/06,114/01/13 17:00,114/01/14 10:30,802高雄市苓雅區四維三路2號5樓本局工程企劃處研討室,招標中,,,
detail_399.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_399.html,A0P241151,113年遙控無人機干擾槍採購案,3.15.86,臺灣港務股份有限公司,秘書處採購科,"804
				
				
				高雄市
				鼓山區
				蓬萊路10號",葉家宏/林例燕,"(07)
				
				
					5219000
				
				
					#3316/6731","(07)
				
				
					5311810",leyen@twport.com.tw,"3,300,000元",3300000,114/01/03,114/01/13 09:00,114/01/13 11:00,高雄市鼓山區蓬萊二路1號開標室(高雄分公司維護管理處)。,招標中,,,
detail_4.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_4.html,EV14069P069,無人機防護網採購,3.5.49,國防部空軍司令部,空軍教育訓練暨準則發展指揮部,"971
				
				
				花蓮縣
				新城鄉
				花蓮郵政90282號",王仁毅,"(038)
				
				
					563479
				
				
					#877407","(038)
				
				
					266384",Purchase03@mail.mil.tw,"289,280元",289280,114/11/19,114/11/25 17:00,114/11/26 10:00,,招標中,,,
detail_40.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_40.html,MCGB114A11118,海巡署中部分署114年多旋翼型無人機採購案,A.47.1.2,海洋委員會海巡署中部分署,海洋委員會海巡署中部分署,"436
				
				
				臺中市
				清水區
				八德路三段300號",於陽,"(04)
				
				
					26582545
				
				
					#562417","(04)
				
				
					26582736",midzue300160@cga.gov.tw,"1,019,400元",1019400,114/10/29,114/10/31 17:00,114/11/03 10:00,本分署第二會議室,招標中,,,
detail_400.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_400.html,A0P241151,113年遙控無人機干擾槍採購案,3.15.86,臺灣港務股份有限公司,秘書處採購科,"804
				
				
				高雄市
				鼓山區
				蓬萊路10號",葉家宏/林例燕,"(07)
				
				
					5219000
				
				
					#3316/6731","(07)
				
				
					5311810",leyen@twport.com.tw,"3,300,000元",3300000,114/01/03,114/01/13 09:00,114/01/13 11:00,高雄市鼓山區蓬萊二路1號開標室(高雄分公司維護管理處)。,招標中,,,
detail_401.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_401.html,1131231-J1,傳輸次數,3.80.25,桃園市政府水務局,坡地管理科,"330
				
				
				桃園市
				桃園區
				成功路1段32號7樓",徐裕淳,"(03)
				
				
					3033688
				
				
					#3778","(03)
				
				
					3374285",10002997@mail.tycg.gov.tw,"2,940,000元",2940000,114/01/02,114/01/14 17:00,114/01/15 11:00,330桃園市桃園區成功路1段30號6樓(水務局604會議室),招標中,,,
detail_402.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_402.html,1131231-J1,傳輸次數,3.80.25,桃園市政府水務局,坡地管理科,"330
				
				
				桃園市
				桃園區
				成功路1段32號7樓",徐裕淳,"(03)
				
				
					3033688
				
				
					#3778","(03)
				
				
					3374285",10002997@mail.tycg.gov.tw,"2,940,000元",2940000,114/01/02,114/01/14 17:00,114/01/15 11:00,330桃園市桃園區成功路1段30號6樓(水務局604會議室),招標中,,,
detail_41.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_41.html,TP114009,無人機教學實驗系統,03812404,中華學校財團法人中華科技大學,電資系,"115
				
				
				臺北市
				南港區
				研究院路三段245號",黃勇智,"(02)
				
				
					27821862
				
				
					#296","(02)
				
				
					27882607",x0224@cc.cust.edu.tw,"200,000元",200000,114/10/28,114/11/03 17:00,114/11/04 09:30,榮華樓4樓會議室,招標中,,,
detail_42.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_42.html,TP114009,無人機教學實驗系統,03812404,中華學校財團法人中華科技大學,電資系,"115
				
				
				臺北市
				南港區
				研究院路三段245號",黃勇智,"(02)
				
				
					27821862
				
				
					#296","(02)
				
				
					27882607",x0224@cc.cust.edu.tw,"200,000元",200000,114/10/28,114/11/03 17:00,114/11/04 09:30,榮華樓4樓會議室,招標中,,,
detail_43.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_43.html,114N1106B,115年度遙控無人機保險採購案,3.95.13,臺南市政府警察局,後勤科,"730
				
				
				臺南市
				新營區
				中正路3號",張仁鴻,"(06)
				
				
					6326646","(06)
				
				
					6330832",c3124@mail.tainan.gov.tw,"263,986元",263986,114/10/28,114/11/05 17:00,114/11/06 10:00,730臺南市新營區中正路3號(本局2樓會議室),招標中,,,
detail_44.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_44.html,114N1106B,115年度遙控無人機保險採購案,3.95.13,臺南市政府警察局,後勤科,"730
				
				
				臺南市
				新營區
				中正路3號",張仁鴻,"(06)
				
				
					6326646","(06)
				
				
					6330832",c3124@mail.tainan.gov.tw,"263,986元",263986,114/10/28,114/11/05 17:00,114/11/06 10:00,730臺南市新營區中正路3號(本局2樓會議室),招標中,,,
detail_45.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_45.html,114-E-116,空中及水下無人機監控勞務採購計畫,A.47.2,海洋委員會海洋保育署,秘書室,"806
				
				
				高雄市
				前鎮區
				成功二路25號7樓",陳先生(需求)楊小姐(採購),"(07)
				
				
					3382057
				
				
					#262324","(07)
				
				
					3383292",262609@oca.gov.tw,"9,000,000元",9000000,114/10/27,114/11/25 17:00,114/11/26 09:30,806高雄市前鎮區成功二路25號7樓海洋環境管理組會議室,招標中,,,
detail_46.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_46.html,114-E-116,空中及水下無人機監控勞務採購計畫,A.47.2,海洋委員會海洋保育署,秘書室,"806
				
				
				高雄市
				前鎮區
				成功二路25號7樓",陳先生(需求)楊小姐(採購),"(07)
				
				
					3382057
				
				
					#262324","(07)
				
				
					3383292",262609@oca.gov.tw,"9,000,000元",9000000,114/10/27,114/11/25 17:00,114/11/26 09:30,806高雄市前鎮區成功二路25號7樓海洋環境管理組會議室,招標中,,,
detail_47.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_47.html,EG15036P032,無人機訓練耗材等9項採購案,3.5.49.1,空軍航空技術學院,空軍航空技術學院,"820
				
				
				高雄市
				岡山區
				介壽西路198號",吳先生,"(07)
				
				
					6254141
				
				
					#978144","(07)
				
				
					6257270",purchase07@mail.mil.tw,"450,000元",450000,114/10/27,114/10/29 17:00,114/10/30 09:30,空軍航空技術學院開標室,招標中,,,
detail_48.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_48.html,EG15036P032,無人機訓練耗材等9項採購案,3.5.49.1,空軍航空技術學院,空軍航空技術學院,"820
				
				
				高雄市
				岡山區
				介壽西路198號",吳先生,"(07)
				
				
					6254141
				
				
					#978144","(07)
				
				
					6257270",purchase07@mail.mil.tw,"450,000元",450000,114/10/27,114/10/29 17:00,114/10/30 09:30,空軍航空技術學院開標室,招標中,,,
detail_49.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_49.html,AC114123,行動通訊中繼無人機系統,3.92.39,國立虎尾科技大學,國立虎尾科技大學,"632
				
				
				雲林縣
				虎尾鎮
				文化路64號",康宜君（總務處事務組）,"(05)
				
				
					6315225","(05)
				
				
					6334929",chengd1149@nfu.edu.tw,"800,000元",800000,114/10/27,114/11/04 10:30,114/11/04 11:00,本校行政大樓四樓事務組開標室,招標中,,,
detail_5.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_5.html,TPFC115009-1142336536,新北市政府消防局115年度公務車輛、無人機投保各式保險開口契約,3.82.32,新北市政府消防局,新北市政府消防局,"220
				
				
				新北市
				板橋區
				南雅南路二段15號",鄭小姐,"(02)
				
				
					89519119
				
				
					#6537","(02)
				
				
					89536026",AN3131@ntpc.gov.tw,"7,609,586元",7609586,114/11/19,114/12/02 17:00,114/12/03 10:00,220新北市板橋區南雅南路二段15號6樓開標室,招標中,,,
detail_50.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_50.html,AC114123,行動通訊中繼無人機系統,3.92.39,國立虎尾科技大學,國立虎尾科技大學,"632
				
				
				雲林縣
				虎尾鎮
				文化路64號",康宜君（總務處事務組）,"(05)
				
				
					6315225","(05)
				
				
					6334929",chengd1149@nfu.edu.tw,"800,000元",800000,114/10/27,114/11/04 10:30,114/11/04 11:00,本校行政大樓四樓事務組開標室,招標中,,,
detail_51.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_51.html,EP14058P046,無人機防護網採購案,3.5.49,國防部空軍司令部,空軍第四戰術戰鬥機聯隊,"608
				
				
				嘉義縣
				水上鄉
				榮典路1號",採購官,"(05)
				
				
					2855242","(05)
				
				
					2832319",Purchase004@mail.mil.tw,"264,160元",264160,114/10/23,114/10/28 17:00,114/10/29 10:00,608嘉義縣水上鄉嘉義郵政90313號(聯隊開標室),招標中,,,
detail_52.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_52.html,EP14058P046,無人機防護網採購案,3.5.49,國防部空軍司令部,空軍第四戰術戰鬥機聯隊,"608
				
				
				嘉義縣
				水上鄉
				榮典路1號",採購官,"(05)
				
				
					2855242","(05)
				
				
					2832319",Purchase004@mail.mil.tw,"264,160元",264160,114/10/23,114/10/28 17:00,114/10/29 10:00,608嘉義縣水上鄉嘉義郵政90313號(聯隊開標室),招標中,,,
detail_53.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_53.html,MCGB114A11118,海巡署中部分署114年多旋翼型無人機採購案,A.47.1.2,海洋委員會海巡署中部分署,海洋委員會海巡署中部分署,"436
				
				
				臺中市
				清水區
				八德路三段300號",於陽,"(04)
				
				
					26582545
				
				
					#562417","(04)
				
				
					26582736",midzue300160@cga.gov.tw,"1,019,400元",1019400,114/10/22,114/10/27 17:00,114/10/28 10:00,本分署第二會議室,招標中,,,
detail_54.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_54.html,MCGB114A11118,海巡署中部分署114年多旋翼型無人機採購案,A.47.1.2,海洋委員會海巡署中部分署,海洋委員會海巡署中部分署,"436
				
				
				臺中市
				清水區
				八德路三段300號",於陽,"(04)
				
				
					26582545
				
				
					#562417","(04)
				
				
					26582736",midzue300160@cga.gov.tw,"1,019,400元",1019400,114/10/22,114/10/27 17:00,114/10/28 10:00,本分署第二會議室,招標中,,,
detail_55.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_55.html,E11417,多旋翼考試訓練無人機,A.47.1.4,海洋委員會海巡署東部分署,海洋委員會海巡署東部分署,"950
				
				
				臺東縣
				臺東市
				興安路2段546號",董政峰,"(089)
				
				
					224311
				
				
					#861408","(089)
				
				
					235670",h2cc2h1@cga.gov.tw,"881,100元",881100,114/10/22,114/10/28 17:00,114/10/29 14:00,網路開標,招標中,,,
detail_56.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_56.html,E11417,多旋翼考試訓練無人機,A.47.1.4,海洋委員會海巡署東部分署,海洋委員會海巡署東部分署,"950
				
				
				臺東縣
				臺東市
				興安路2段546號",董政峰,"(089)
				
				
					224311
				
				
					#861408","(089)
				
				
					235670",h2cc2h1@cga.gov.tw,"881,100元",881100,114/10/22,114/10/28 17:00,114/10/29 14:00,網路開標,招標中,,,
detail_57.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_57.html,KMP114-018,傳輸次數,A.47.1.5,海洋委員會海巡署金馬澎分署,海洋委員會海巡署金馬澎分署,"235
				
				
				新北市
				中和區
				秀峰街一二九號",洪一平,"(02)
				
				
					29406341
				
				
					#361412","(02)
				
				
					29409124",tonic0710@cga.gov.tw,"1,260,000元",1260000,114/10/21,114/10/27 17:00,114/10/28 10:00,235新北市中和區秀峰街一二九號,招標中,,,
detail_58.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_58.html,KMP114-018,傳輸次數,A.47.1.5,海洋委員會海巡署金馬澎分署,海洋委員會海巡署金馬澎分署,"235
				
				
				新北市
				中和區
				秀峰街一二九號",洪一平,"(02)
				
				
					29406341
				
				
					#361412","(02)
				
				
					29409124",tonic0710@cga.gov.tw,"1,260,000元",1260000,114/10/21,114/10/27 17:00,114/10/28 10:00,235新北市中和區秀峰街一二九號,招標中,,,
detail_59.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_59.html,FH14111P099,114年駐地訓練用無人機採購案,3.5.47,國防部陸軍司令部,陸軍航空特戰指揮部,"711
				
				
				臺南市
				歸仁區
				南丁路188號",航特部陳小姐,"(06)
				
				
					3309120","(06)
				
				
					3303458",asc90788@mail.mil.tw,"1,485,000元",1485000,114/10/21,114/10/27 17:00,114/10/28 10:30,711台南市歸仁區南丁路188號(開標室),招標中,,,
detail_6.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_6.html,TPFC115009-1142336536,新北市政府消防局115年度公務車輛、無人機投保各式保險開口契約,3.82.32,新北市政府消防局,新北市政府消防局,"220
				
				
				新北市
				板橋區
				南雅南路二段15號",鄭小姐,"(02)
				
				
					89519119
				
				
					#6537","(02)
				
				
					89536026",AN3131@ntpc.gov.tw,"7,609,586元",7609586,114/11/19,114/12/02 17:00,114/12/03 10:00,220新北市板橋區南雅南路二段15號6樓開標室,招標中,,,
detail_60.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_60.html,FH14111P099,114年駐地訓練用無人機採購案,3.5.47,國防部陸軍司令部,陸軍航空特戰指揮部,"711
				
				
				臺南市
				歸仁區
				南丁路188號",航特部陳小姐,"(06)
				
				
					3309120","(06)
				
				
					3303458",asc90788@mail.mil.tw,"1,485,000元",1485000,114/10/21,114/10/27 17:00,114/10/28 10:30,711台南市歸仁區南丁路188號(開標室),招標中,,,
detail_61.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_61.html,GF4-114135,114年戰術偵蒐無人機,A.7.31.1,臺灣銀行股份有限公司,臺灣銀行股份有限公司採購部,"100
				
				
				臺北市
				中正區
				武昌街一段45號",開標一科 黃先生,"(02)
				
				
					23497661","(02)
				
				
					23822010",bot232@mail.bot.com.tw,"3,200,000元",3200000,114/10/20,114/11/03 17:00,114/11/04 15:00,臺灣銀行採購部2樓開標室(100001臺北市中正區武昌街1段45號2樓),招標中,,,
detail_62.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_62.html,GF4-114135,114年戰術偵蒐無人機,A.7.31.1,臺灣銀行股份有限公司,臺灣銀行股份有限公司採購部,"100
				
				
				臺北市
				中正區
				武昌街一段45號",開標一科 黃先生,"(02)
				
				
					23497661","(02)
				
				
					23822010",bot232@mail.bot.com.tw,"3,200,000元",3200000,114/10/20,114/11/03 17:00,114/11/04 15:00,臺灣銀行採購部2樓開標室(100001臺北市中正區武昌街1段45號2樓),招標中,,,
detail_63.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_63.html,AC114112,AI無人機教具,3.92.39,國立虎尾科技大學,國立虎尾科技大學,"632
				
				
				雲林縣
				虎尾鎮
				文化路64號",康宜君（總務處事務組）,"(05)
				
				
					6315225","(05)
				
				
					6334929",chengd1149@nfu.edu.tw,"1,263,000元",1263000,114/10/20,114/10/29 10:30,114/10/29 11:30,本校行政大樓四樓事務組開標室,招標中,,,
detail_64.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_64.html,AC114112,AI無人機教具,3.92.39,國立虎尾科技大學,國立虎尾科技大學,"632
				
				
				雲林縣
				虎尾鎮
				文化路64號",康宜君（總務處事務組）,"(05)
				
				
					6315225","(05)
				
				
					6334929",chengd1149@nfu.edu.tw,"1,263,000元",1263000,114/10/20,114/10/29 10:30,114/10/29 11:30,本校行政大樓四樓事務組開標室,招標中,,,
detail_65.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_65.html,FX14001P001,陸軍無人機訓練中心111餐廳伙房整建案,3.5.47,國防部陸軍司令部,陸軍第十軍團指揮部,"426
				
				
				臺中市
				新社區
				新社郵政90774-6號信箱",李先生,"(04)
				
				
					25814625
				
				
					#532223","(04)
				
				
					25819901",armycorp10@mail.mil.tw,"2,126,500元",2126500,114/10/20,114/10/28 17:00,114/10/29 09:00,陸軍第十軍團指揮部後勤處（臺中市新社區華豐街137-1號）,招標中,,,
